# Starting test run
x y points n_ticks consumed_balls
44 356 22 3227 11
138 210 25 4705 12
134 290 30 4058 15
372 381 30 3723 15
465 151 28 2706 14
580 66 20 2693 10
423 348 33 3058 16
586 88 16 1855 8
216 271 29 3487 14
629 57 28 2599 14
669 59 24 4325 12
514 180 29 3077 14
368 360 28 3532 14
349 545 24 3164 12
774 488 30 4866 14
773 296 25 3450 12
673 166 18 3249 9
181 202 30 3177 15
700 193 12 2099 6
471 408 26 3617 13
781 113 16 2620 8
185 574 26 2805 13
427 119 30 3101 15
193 548 28 3771 14
555 385 32 2572 16
180 20 28 5957 13
93 368 26 3567 13
414 108 30 4150 13
504 216 24 4811 12
328 499 24 3285 12
393 370 28 3439 14
409 235 26 3569 13
478 150 24 2732 12
599 449 24 3601 12
282 309 22 2485 11
161 138 32 3666 16
492 129 26 3343 13
755 78 27 4593 13
290 311 28 2727 14
137 312 24 3270 12
401 595 21 4924 10
705 74 28 3506 14
161 154 24 3540 12
107 597 18 2394 9
529 332 26 2999 13
102 347 26 2866 13
329 342 28 2724 14
682 237 20 3942 10
578 152 24 3021 12
653 214 26 4213 13
520 442 24 2481 12
609 124 24 3540 12
137 212 20 2629 10
62 192 20 2643 10
376 406 26 3902 13
376 279 26 5546 12
538 183 26 6437 12
127 90 18 2762 9
317 139 22 3074 11
7 127 10 2820 5
193 380 24 3216 12
95 540 12 3357 6
364 12 14 3634 7
212 331 25 4647 12
256 483 24 3192 12
302 41 16 2429 8
746 41 26 3253 13
284 269 0 1000 0
160 499 26 3610 13
202 18 28 4036 14
445 122 14 2415 7
544 294 18 3788 9
626 257 32 3117 15
247 293 26 2862 13
754 276 26 4512 13
269 215 22 3199 11
595 327 20 3391 10
773 404 26 5212 12
225 223 28 3794 14
598 472 24 4566 11
430 585 24 4313 12
767 423 20 4072 10
704 186 29 4250 14
793 525 25 4773 12
696 506 25 5319 12
433 299 30 4158 15
575 41 24 4659 12
280 519 24 4127 12
45 256 20 4089 10
144 540 22 3302 11
148 440 30 2082 15
393 168 24 3703 12
782 369 29 3701 13
442 341 24 3910 12
433 180 26 2886 13
719 383 22 3338 11
498 595 29 4852 14
230 305 28 3088 14
530 472 24 4359 12
60 68 20 3525 10
242 47 37 4905 16
471 253 32 3509 16
42 207 28 2981 14
674 147 22 4492 11
55 190 28 3038 14
59 97 30 5013 14
654 349 21 4198 10
173 585 38 4223 16
720 367 28 3734 14
438 34 18 2758 9
778 171 30 4801 14
682 114 33 6979 15
272 277 28 4045 14
655 451 32 3040 16
669 469 18 3805 9
60 23 28 4038 13
674 168 26 4208 13
41 59 6 1597 3
80 78 0 1000 0
64 313 30 4842 15
43 114 28 3800 14
151 469 18 2818 9
136 120 20 3336 10
501 89 26 3672 13
207 389 30 3785 15
140 316 8 2294 4
49 561 26 3476 13
516 162 24 4217 12
734 271 26 3333 13
16 183 30 4124 15
103 511 32 3215 16
170 124 28 4167 14
399 96 32 2801 16
730 578 16 2997 8
590 220 30 3342 15
709 489 26 3749 13
38 365 26 3239 13
683 307 22 3252 11
35 372 30 4793 15
305 64 26 3000 13
15 587 0 1000 0
286 285 20 2872 10
589 271 29 4660 14
588 205 26 4576 13
214 530 28 3825 14
214 131 26 2629 13
155 277 30 4547 15
248 277 24 3599 12
350 52 27 4536 13
595 260 30 3323 15
25 484 14 2207 7
25 327 18 2132 9
723 414 18 2526 9
574 585 28 4967 13
767 46 18 1888 9
138 480 2 1267 1
629 17 31 4628 14
421 135 0 1000 0
284 573 22 2999 11
633 339 32 3170 16
315 111 24 3408 12
795 334 29 4472 14
130 262 24 2582 12
234 271 27 3742 13
747 395 27 3127 12
102 281 22 4385 11
285 493 12 2483 6
711 91 26 4868 13
56 116 31 6188 14
355 276 28 3514 14
230 275 34 4646 16
139 52 20 4231 10
213 505 24 3862 12
221 548 16 2516 8
753 481 22 3252 11
75 82 24 4206 12
703 40 16 3238 8
738 326 26 4312 13
19 119 18 3470 9
174 586 2 1123 1
470 595 29 4288 13
495 514 22 3662 11
447 33 30 5110 15
140 75 28 4500 14
336 419 26 2689 13
264 482 26 3129 13
63 353 26 3716 13
231 72 28 3194 14
613 139 16 2882 8
664 563 16 3396 8
316 235 24 3234 12
186 42 18 2690 9
233 240 26 2548 13
293 11 12 1841 6
492 203 34 6732 14
495 400 22 2756 11
295 185 22 2615 11
462 114 26 2745 13
585 18 20 3849 10
629 497 19 2191 9
180 556 29 4214 14
234 112 30 5021 15
209 37 22 2633 11
4 112 8 1788 4
31 153 8 2095 4
258 67 25 4332 12
452 169 30 3130 15
368 407 20 2617 10
486 480 10 2184 5
460 9 0 1000 0
327 287 28 4189 14
562 302 28 4184 14
232 259 24 3205 12
445 163 24 2868 12
689 437 28 4009 14
65 237 30 3516 15
221 42 28 4024 14
532 338 32 6014 14
258 557 12 2551 6
582 234 20 2598 10
237 363 18 3361 9
776 105 20 3419 10
651 529 22 3814 11
89 342 32 2009 16
765 504 22 2918 11
208 191 24 2995 12
640 525 10 2342 5
295 352 27 4834 12
293 147 32 2672 16
81 321 30 3461 15
632 468 26 3436 13
699 243 24 2592 12
64 587 27 5571 12
43 189 24 4496 12
681 121 24 3087 12
398 107 28 2556 14
476 343 30 4074 15
215 129 28 2893 14
251 372 30 3355 15
504 219 24 4439 12
242 406 28 4100 14
577 315 34 4054 16
86 355 31 3449 15
542 560 30 3970 15
1 234 12 3158 6
775 318 4 1968 2
700 225 28 3428 14
363 328 24 3502 12
527 520 26 2494 13
20 482 22 3578 11
605 198 26 3883 12
737 475 32 5570 15
443 579 20 3761 10
69 42 20 2998 10
40 146 10 2002 5
78 146 22 2907 11
95 125 26 3256 13
696 503 20 3259 10
59 524 2 1234 1
453 214 26 4485 13
90 295 24 2673 12
302 519 24 3199 12
773 210 24 3564 12
609 316 24 4352 12
187 238 24 2571 12
550 39 20 3060 10
799 268 0 1000 0
709 371 26 2842 13
637 161 26 4983 13
609 130 2 1352 1
240 73 25 5310 12
352 595 27 2887 13
547 179 30 4276 15
65 294 20 3850 10
186 423 28 2812 14
150 63 28 4213 14
239 271 28 3845 14
198 195 32 5450 15
718 338 18 2983 9
770 280 30 4027 15
119 133 20 2147 10
675 262 30 3044 15
214 67 16 3081 8
482 476 24 5479 12
11 343 20 2393 10
500 269 28 3397 14
61 1 0 1000 0
14 412 34 5489 15
583 263 24 4830 12
424 492 26 3717 13
759 553 4 1227 2
559 491 26 2397 13
330 569 16 1694 8
712 131 20 2487 10
545 1 25 4933 12
318 42 30 3116 14
342 541 28 3639 14
202 213 28 2453 14
700 62 30 5555 13
404 400 35 4785 15
515 507 22 3564 11
621 511 35 4135 15
150 374 29 4117 14
369 173 30 4379 15
662 13 20 2951 10
568 574 6 1760 3
134 501 26 3248 13
304 499 16 1564 8
405 178 30 5809 15
589 463 26 5289 12
350 409 30 3396 15
702 581 28 3646 14
566 176 26 2847 13
556 180 30 4474 15
694 47 25 5175 12
80 128 30 3792 15
239 509 28 2857 14
188 200 32 3957 15
767 16 30 5405 15
704 503 4 1344 2
742 264 26 3278 13
308 381 30 2887 15
474 104 32 4320 15
609 88 22 3272 11
139 138 22 3189 11
754 47 18 3701 9
93 294 26 3192 13
89 13 24 3081 12
99 148 10 2070 5
263 244 30 2584 15
771 328 28 3489 14
356 550 28 3283 14
323 192 24 3299 12
490 253 28 2880 14
601 182 34 4057 16
378 101 30 4222 15
773 439 24 2784 12
531 501 26 2482 13
283 28 18 2967 9
398 440 26 2009 13
12 583 35 5578 14
414 528 24 3522 12
386 557 20 3031 10
407 64 25 4698 12
326 331 28 3163 14
232 309 30 4153 15
355 469 30 3208 15
769 394 10 2285 5
610 224 26 2851 13
756 171 18 3201 9
325 395 18 2224 9
26 387 22 3216 11
18 116 6 2153 3
139 212 12 2125 6
196 240 27 5729 13
607 11 0 1000 0
224 226 28 3139 14
412 98 26 3678 13
98 59 33 4701 15
626 276 29 5207 13
10 443 34 7028 14
765 376 24 3667 12
379 227 10 2545 5
195 264 24 3395 12
402 392 26 4581 13
589 528 8 1355 4
236 466 10 1627 5
630 597 8 2804 4
449 97 20 3260 10
223 287 31 4147 14
414 343 31 3268 15
56 173 16 3117 8
115 166 6 1618 3
49 418 26 2090 13
731 39 29 3477 14
77 211 24 3322 12
106 482 22 2893 11
458 25 20 4498 10
147 13 18 3350 9
139 218 25 4579 12
245 421 30 3026 15
203 372 30 4353 15
240 15 24 4233 12
393 57 26 3240 13
625 233 24 5004 12
105 585 30 5240 15
196 551 24 4181 12
486 4 0 1000 0
98 384 24 3447 12
73 196 6 1946 3
573 426 28 4970 13
122 68 24 3402 12
129 86 28 2283 14
509 216 28 3217 14
688 586 14 3133 7
521 67 24 4356 12
733 205 24 4061 12
613 178 14 1503 7
269 381 24 3231 12
428 435 28 3298 14
401 586 4 1084 2
114 444 33 3680 16
70 129 24 2539 12
15 594 8 2578 4
653 285 22 3559 11
207 426 16 2113 8
316 203 28 3976 14
515 429 26 4344 13
26 555 28 5660 12
221 156 26 3101 13
427 96 24 3161 12
159 383 26 3821 13
92 9 24 5488 12
327 132 26 3937 13
277 449 32 3177 16
446 437 24 3339 12
253 537 26 3464 13
198 237 24 3392 12
604 563 2 1156 1
4 545 24 4784 12
337 363 24 4680 12
589 506 25 3924 12
115 84 24 3528 12
313 222 26 3132 13
574 514 24 2311 12
2 360 0 1000 0
603 25 31 4496 15
432 505 26 4821 13
550 430 28 2719 14
536 305 24 3498 12
143 500 34 4301 16
462 404 30 5017 15
423 98 22 3707 11
433 325 28 3906 14
205 47 24 4175 12
672 336 30 3954 15
517 332 30 3274 15
4 508 22 4499 11
313 437 18 3030 9
273 402 26 4235 13
591 527 20 2432 10
30 490 24 3470 12
614 599 0 1000 0
559 335 26 3462 13
439 573 24 4937 12
18 510 32 3453 14
480 591 31 3997 15
156 504 24 3084 12
184 301 32 2743 16
587 529 26 3155 13
682 260 26 3253 13
195 321 24 2508 12
432 289 32 1900 16
367 21 16 2287 8
170 352 26 3328 13
202 551 22 4221 11
705 91 14 2551 7
472 556 0 1000 0
430 297 24 4083 12
60 101 26 3238 13
539 455 31 2591 15
347 597 38 5982 16
729 115 22 3600 11
539 599 25 3279 11
671 401 29 3919 14
212 52 22 3687 11
721 335 28 3440 14
205 579 20 3923 10
107 490 22 3634 11
645 355 26 3902 13
20 527 26 4644 13
83 460 26 2727 13
466 285 26 2208 13
321 301 30 2725 15
339 272 26 3374 13
786 365 0 1000 0
440 419 18 1987 9
241 67 32 4632 14
355 6 35 3943 16
392 87 22 3399 11
319 407 30 3471 15
15 43 26 5436 13
621 343 22 3091 11
322 130 30 3646 15
662 481 26 3620 13
231 327 29 5420 14
250 270 26 2525 13
511 145 32 2624 16
415 562 30 4035 15
511 350 24 3311 12
81 450 21 3213 10
393 185 29 3696 13
601 331 28 3170 14
783 377 26 3513 13
95 388 18 2303 9
98 319 20 2337 10
236 583 32 4652 16
592 448 26 3460 13
73 97 24 3366 12
437 266 29 2984 14
670 100 6 1887 3
459 414 24 4143 12
422 542 36 3932 16
710 53 24 4310 12
570 57 20 2487 10
677 214 22 2858 11
709 26 20 2966 10
328 361 26 3166 13
612 548 26 3790 13
300 447 28 3348 14
349 239 28 3276 14
279 218 28 2999 14
136 267 18 2814 9
460 381 30 2868 15
148 214 26 2970 13
602 399 10 2020 5
338 51 22 2723 11
585 340 28 3286 14
79 123 24 4529 12
633 345 26 5035 13
373 471 20 4192 10
781 500 26 4388 13
641 392 14 2290 7
794 164 0 1000 0
126 163 24 3515 12
302 99 22 2696 11
591 84 26 3979 13
693 215 34 4138 16
745 532 28 3912 14
70 205 18 3050 9
430 351 26 3948 13
676 11 26 5089 12
454 516 32 4414 15
706 533 26 3943 13
409 183 25 2301 12
578 234 30 3433 15
60 473 22 2922 11
399 13 29 2951 14
729 371 24 3354 12
550 342 26 3067 13
517 534 28 3699 14
370 460 32 4326 16
330 503 29 4498 14
784 493 32 6080 14
765 504 29 3537 13
566 480 24 4306 12
580 316 14 2469 7
147 490 26 4218 13
737 342 26 3115 13
483 535 28 3091 14
787 287 22 5439 10
780 379 27 5284 12
161 149 28 2967 14
709 556 20 3368 10
145 170 24 3077 12
54 90 23 5307 11
588 411 26 5040 13
179 466 26 4208 13
440 155 30 2829 15
67 346 28 3217 14
175 27 26 4178 13
734 415 28 3073 14
696 432 30 3181 15
417 558 16 2425 8
553 318 30 4620 15
445 244 26 3364 13
426 582 18 2287 9
1 532 22 3685 11
318 391 24 2755 12
769 310 30 3525 15
466 242 28 2469 14
178 577 24 2878 12
489 148 28 3482 14
433 421 24 3288 12
475 231 28 2785 14
707 220 30 5118 15
227 33 18 4096 9
516 442 28 4581 14
357 12 6 1314 3
68 547 26 4227 13
434 21 18 4584 9
58 46 24 3027 12
573 288 30 3377 15
672 283 30 4335 15
720 153 20 3189 10
25 401 34 3277 15
672 27 35 4452 15
270 185 26 2487 13
13 78 25 4356 12
693 365 20 2835 10
475 300 32 2731 16
599 46 26 4450 13
506 251 30 2507 15
566 181 32 3612 15
444 260 25 2785 12
485 43 0 1000 0
421 360 30 3566 15
594 210 21 4020 10
525 543 26 3320 13
558 138 25 4154 12
343 390 32 2739 16
436 354 8 1241 4
591 489 20 3110 10
762 155 28 4185 13
10 473 12 2229 6
394 195 32 3654 15
82 423 20 3142 10
111 293 36 4963 15
742 500 28 4299 14
352 202 18 2250 9
343 175 30 2731 15
312 460 30 3988 15
162 62 22 3414 11
40 543 20 2854 10
237 436 24 2353 12
196 260 28 4973 14
555 430 24 2044 12
32 6 6 2647 3
319 202 24 4269 12
291 305 26 4410 13
205 287 26 3123 13
752 152 26 4178 13
384 241 33 3715 16
640 52 18 3027 9
52 481 26 3708 13
746 219 30 4325 15
331 330 30 2403 15
736 522 24 3556 12
652 64 8 2040 4
364 372 24 2798 12
44 1 23 3543 11
367 578 27 5886 13
89 375 26 2835 13
288 4 30 3729 14
480 487 22 1986 11
255 591 26 4569 13
239 456 26 4381 13
425 282 22 3046 11
709 385 22 3547 11
663 326 26 3661 13
293 513 26 3284 13
378 199 20 1679 10
171 365 28 4279 14
132 291 30 4136 15
190 578 32 3597 16
688 139 28 2947 14
272 215 26 3468 13
699 415 31 3224 14
259 548 24 3573 12
714 240 10 1870 5
734 352 8 1304 4
68 37 24 2897 12
648 431 18 2185 9
271 164 26 3141 13
390 10 16 2882 8
353 78 26 4051 13
327 245 26 3198 13
387 527 24 3770 12
787 350 24 3873 12
69 283 24 3621 12
779 141 0 1000 0
539 447 28 2823 14
265 251 30 3753 14
206 7 24 3955 12
310 332 28 4016 13
30 374 24 4525 12
268 224 26 3520 13
249 9 27 3827 12
543 541 26 4111 12
581 556 22 3191 11
711 158 16 3022 8
569 118 16 3061 8
238 67 31 4091 15
688 555 22 3199 11
598 309 26 4773 13
753 191 30 4386 15
542 509 31 3018 15
494 364 26 3429 13
345 271 18 2392 9
393 446 29 4441 14
547 209 30 3642 15
286 565 22 3086 11
635 194 28 3068 14
12 381 28 3299 14
786 454 28 4074 13
634 495 29 5151 14
698 386 4 1224 2
282 322 30 3080 15
25 57 22 3307 11
341 480 30 3677 15
94 49 12 2216 6
82 372 26 3820 13
512 85 28 4665 14
587 588 20 3523 10
117 128 26 3700 13
238 93 4 1217 2
535 392 18 4036 9
291 25 28 4129 14
232 522 32 2480 16
399 421 26 2960 13
786 537 6 1874 3
210 185 24 2282 12
22 263 26 2892 13
530 338 26 3728 13
291 265 31 5385 14
545 130 20 3318 10
444 422 0 1000 0
448 292 22 2323 11
499 593 31 4383 14
732 318 28 3964 14
414 258 26 3138 13
648 104 28 5120 14
480 417 26 4173 13
441 209 30 3831 15
330 290 22 3100 11
358 393 30 4170 15
159 539 18 2935 9
540 112 22 3012 11
575 445 18 3553 9
664 430 28 3888 14
43 579 14 2112 7
460 343 22 2983 11
703 322 28 3235 14
678 137 10 1893 5
233 390 24 3438 12
773 305 29 4087 14
413 356 34 4520 16
251 573 31 3908 14
101 486 28 4595 14
730 110 22 4259 11
55 280 30 3512 15
670 232 22 3364 11
493 296 33 3558 15
139 491 22 2651 11
363 49 24 3470 12
525 99 28 4309 14
626 550 30 3753 15
554 309 28 2869 14
380 355 32 2865 16
762 236 4 1677 2
660 304 27 4668 12
117 226 26 2723 13
473 359 28 2193 14
231 455 28 2856 14
208 403 28 3816 13
228 558 8 1837 4
757 549 32 4876 15
685 570 29 5024 13
188 258 33 3498 16
29 523 16 3752 8
251 328 20 3041 10
342 563 28 4594 14
612 560 20 4252 10
310 273 22 2738 11
100 200 22 3281 11
230 100 30 5277 15
71 531 18 2660 9
547 26 26 3511 13
88 194 26 3175 13
92 415 26 5075 13
116 199 22 3551 11
448 12 33 3589 16
752 187 28 3518 14
680 246 22 2500 11
727 345 28 4160 14
336 289 0 1000 0
175 454 26 5185 13
363 52 26 3470 13
738 473 28 2977 14
556 598 30 3894 14
483 445 27 2619 13
799 316 24 4033 12
223 181 25 4720 12
181 387 26 3106 13
324 472 28 3212 14
777 226 29 5414 14
463 239 28 4092 14
328 75 24 2834 12
69 408 24 3515 12
97 93 22 2873 11
758 174 28 3407 14
257 383 32 5532 14
403 283 26 3241 13
332 448 28 3665 14
93 553 25 4944 12
433 531 16 2399 8
619 385 26 5009 11
301 256 30 3346 15
396 282 28 2924 14
345 469 14 1550 7
706 445 30 3400 14
66 596 2 1598 1
23 527 22 2858 11
333 131 26 4691 13
671 359 30 4378 15
275 134 28 3521 14
253 321 22 2801 11
9 66 2 1472 1
639 12 31 3742 15
4 424 16 4186 8
340 269 32 1680 16
634 576 24 2864 12
689 546 22 3195 11
237 225 28 3777 14
626 204 8 1614 4
294 594 28 3722 13
278 98 2 1557 1
149 594 0 1000 0
198 559 22 2761 11
82 198 20 4469 10
514 24 28 4446 13
230 99 30 4217 15
110 531 26 4377 12
66 167 22 4250 11
232 500 30 3301 15
514 263 6 1400 3
338 168 22 3850 11
780 79 28 3410 14
77 15 28 3991 14
209 159 30 3816 15
656 364 32 2334 16
224 76 27 7037 13
777 570 25 4940 12
461 402 28 2487 14
366 487 29 3843 14
606 542 22 4019 11
277 221 30 3698 15
190 559 24 2911 12
15 112 16 3217 8
455 535 24 4394 12
644 243 26 2456 13
146 265 20 2758 10
170 34 12 2028 6
207 318 28 2082 14
559 422 22 2904 11
74 326 26 3914 13
279 301 26 2850 13
288 547 20 1930 10
221 61 27 4203 13
507 374 34 4452 16
58 427 24 3941 12
117 589 29 5416 14
698 166 24 2742 12
351 294 26 2899 13
678 532 26 3173 13
129 151 29 5462 13
527 70 2 1785 1
150 116 33 3187 14
296 457 24 3648 12
178 78 26 2665 13
743 9 4 1305 2
363 52 20 3040 10
275 66 22 2773 11
494 122 20 2582 10
162 123 30 4255 15
113 360 28 3298 13
772 52 28 4466 14
532 245 26 3935 13
792 207 24 3555 12
466 114 25 5942 12
92 319 29 3704 14
615 226 30 3998 15
756 483 20 3291 10
511 487 26 3765 13
342 548 29 6327 13
562 198 26 2745 13
401 368 22 2063 11
165 594 33 4026 16
265 163 30 4276 15
316 53 24 2323 12
93 175 32 2272 16
458 420 24 3268 12
360 324 26 3486 13
226 531 14 2190 7
722 511 26 4923 13
494 598 0 1000 0
397 334 32 1542 16
532 222 24 3870 12
273 577 28 4398 14
221 20 25 4883 11
320 69 31 4836 14
746 89 32 3114 16
136 442 28 3177 14
224 477 26 4096 13
268 94 29 3137 14
114 465 24 2789 12
735 415 26 4360 13
389 322 30 3767 15
478 93 26 3112 13
784 300 34 6940 14
282 263 30 3136 15
54 506 24 3530 12
117 114 26 2049 13
174 144 28 3631 14
25 204 14 3128 7
219 436 20 3768 10
742 400 30 3017 15
559 577 20 3548 10
128 389 22 2781 11
200 163 20 2011 10
716 149 27 4334 13
298 535 31 3266 15
99 332 29 4744 13
170 596 8 2060 4
546 111 30 3759 14
104 238 28 3967 14
259 507 30 3717 15
588 434 35 3284 16
687 116 20 2803 10
490 559 24 3169 12
347 289 32 3250 16
401 238 34 5665 14
627 315 16 3924 8
671 565 26 2683 13
419 191 28 2074 14
782 536 33 2336 16
547 340 30 3939 15
174 189 20 3954 10
698 266 29 5313 14
534 298 30 4041 15
348 46 22 4188 11
420 178 28 4215 14
354 534 26 3014 13
71 252 29 3876 14
254 442 24 2661 12
790 111 14 3098 7
709 369 14 3067 7
528 68 6 1943 3
607 304 29 4117 14
19 459 18 2524 9
438 273 24 4253 12
179 211 20 2548 10
531 303 33 1567 16
553 519 16 1909 8
454 71 28 3496 14
598 214 28 4159 14
713 313 22 2962 11
536 185 32 2686 16
519 372 26 3772 13
180 546 40 5610 16
470 249 26 2286 13
706 12 18 2698 9
729 585 18 3186 9
751 321 28 4527 14
155 359 32 1749 16
197 206 26 2997 13
599 330 35 2993 16
65 82 8 2239 4
329 532 18 3360 9
160 290 31 3317 15
221 371 28 3762 14
304 344 30 2833 15
64 352 26 4125 13
34 198 10 2388 5
190 360 24 2790 12
486 492 30 3217 15
481 503 29 5359 14
662 207 10 2527 5
778 189 8 1680 4
179 545 28 3764 14
556 265 26 2635 13
712 575 6 1865 3
568 437 22 2886 11
618 225 22 2097 11
148 543 32 3242 16
757 202 18 2537 9
626 128 26 2583 13
735 463 20 4540 10
717 253 22 4016 11
340 462 30 3678 15
731 390 20 2351 10
693 102 26 4015 13
383 420 22 3645 11
665 311 31 5092 15
148 335 28 2519 14
619 292 33 3407 16
151 204 24 3737 12
445 454 30 3223 15
507 195 24 3926 12
501 330 26 5118 13
719 554 22 3768 11
531 45 28 3647 14
554 177 29 4079 14
407 320 30 3599 15
170 538 12 1435 6
721 237 28 3419 14
525 489 28 4005 14
107 81 22 3555 11
353 564 26 3285 13
473 301 33 5295 15
143 552 26 3877 13
171 259 28 3852 14
718 217 22 4363 11
26 313 33 7782 14
135 117 28 4325 14
116 128 24 3623 12
630 352 26 3528 13
162 266 26 3303 13
129 565 29 3971 14
229 478 28 3709 14
338 479 24 2061 12
762 150 22 3292 11
228 494 28 4904 13
203 49 30 3940 15
535 55 33 5083 16
23 339 28 4156 14
295 545 20 3228 10
321 393 31 5466 14
781 401 2 1096 1
736 337 34 5263 15
446 409 28 3195 14
296 329 28 4698 14
704 142 20 3308 10
364 55 16 4733 8
604 335 31 4446 15
162 311 26 2630 13
140 27 32 3245 16
761 491 12 2732 6
797 100 18 2796 9
734 334 31 6479 14
155 423 28 2590 14
331 9 33 5028 15
290 162 28 3276 14
255 218 14 2178 7
430 1 0 1000 0
370 523 26 3096 13
196 48 18 2549 9
495 11 23 4458 11
741 575 2 1163 1
431 573 18 2631 9
519 22 35 5339 14
365 557 10 1864 5
659 595 12 2610 6
518 91 27 3338 13
323 316 31 4841 15
560 415 30 3489 15
193 54 22 3134 11
384 296 30 3141 15
235 332 30 3674 15
29 267 24 3507 12
721 479 12 1352 6
563 422 33 3583 15
131 123 16 3035 8
623 476 26 3758 13
339 555 22 4065 11
507 134 26 4104 12
749 503 32 4097 16
355 444 32 2196 16
639 334 32 2705 16
299 216 28 3899 14
497 282 30 3461 15
282 190 31 5150 14
353 356 28 4078 14
279 289 29 5596 14
699 285 29 4478 14
419 407 22 2698 11
373 175 26 4253 13
543 282 28 2630 14
206 201 24 4362 12
400 261 24 3059 12
363 510 20 4771 10
744 351 22 3227 11
749 482 26 4129 13
101 443 30 5105 15
48 574 20 3762 10
496 569 26 4468 13
599 159 26 2839 13
278 357 32 3640 16
304 392 22 3578 11
419 595 26 4303 13
611 94 28 3276 14
661 426 14 3098 7
24 243 28 4037 14
415 22 26 3001 13
492 480 24 2950 12
587 115 29 3561 14
369 523 8 2072 4
737 119 23 2798 11
125 1 27 3812 13
378 37 26 3398 13
426 25 22 3569 11
352 290 28 3431 14
145 531 27 3243 13
164 311 30 3719 15
565 104 26 3537 13
558 46 20 3554 10
154 563 14 2054 7
279 257 28 3488 14
792 405 25 4881 12
278 180 28 4823 13
197 192 18 2983 9
268 354 26 3021 13
462 131 33 3641 16
57 324 32 2913 16
73 465 8 2372 4
659 496 28 4779 14
418 89 26 4072 13
230 117 28 3821 13
629 596 16 3816 8
679 278 32 2122 16
512 442 30 2771 15
516 253 30 3822 14
506 298 28 4101 14
309 74 34 6015 15
582 30 29 3799 13
66 539 24 4270 12
540 14 0 1000 0
428 54 20 2666 10
182 548 30 3173 15
292 345 26 2568 13
310 293 12 3277 6
725 515 32 2020 16
5 174 4 1259 2
412 266 30 3541 13
474 118 32 2080 16
437 359 26 4621 13
241 419 2 1017 1
618 99 18 3367 9
517 11 30 4468 15
770 546 24 4276 12
365 95 20 3781 10
399 212 27 3330 13
417 256 22 2470 11
117 335 30 3655 15
625 22 28 2329 14
231 144 32 3251 16
722 104 24 2312 12
78 368 30 4073 15
37 84 24 3164 12
239 73 24 3376 12
762 507 16 2238 8
408 449 22 3778 11
690 310 20 3182 10
1 498 27 4302 12
193 194 28 3453 14
443 297 30 4001 13
630 320 24 3058 12
331 21 26 3554 13
329 124 18 3100 9
788 243 24 3803 12
158 47 14 2240 7
739 537 24 4565 11
271 552 26 4136 12
717 233 24 4245 12
50 426 20 3526 10
716 486 33 4635 15
391 115 24 2754 12
181 451 26 2349 13
124 309 31 4011 15
393 251 22 2818 11
743 334 27 4666 13
323 511 26 4302 13
47 325 29 4145 14
443 148 28 2602 14
328 64 27 4135 13
171 129 18 2436 9
149 498 26 3460 13
30 558 25 3248 12
761 516 22 3309 11
215 465 21 3872 10
641 381 18 2736 9
247 250 24 3007 12
771 37 0 1000 0
49 45 2 1362 1
751 372 16 2814 8
544 534 14 2308 7
289 559 20 2635 10
760 126 35 4539 15
780 207 28 3958 14
29 144 29 4330 14
200 61 28 4849 14
623 280 16 3017 8
153 131 0 1000 0
638 582 16 2422 8
25 549 24 4485 11
215 163 14 2586 7
686 353 28 4386 13
634 180 24 3896 12
