# Starting test run
x y points n_ticks consumed_balls
595 39 78674 1190 986
41 299 117760 1234 978
235 530 51728 1272 992
266 31 101026 1281 986
116 527 490558 1208 991
379 288 17032 1198 981
742 346 58576 1307 990
255 37 74241 1220 983
378 398 20128 1340 985
211 274 29160 1230 979
116 65 102038 1308 984
28 240 72942 1261 983
779 482 220266 1260 984
42 67 87360 1281 992
223 482 31572 1200 984
248 107 47985 1180 989
575 404 27604 1274 990
651 358 42257 1366 989
439 258 17856 1237 992
482 356 19556 1273 979
250 438 37204 1207 993
470 484 33410 1189 995
18 433 107063 1184 984
604 387 28479 1335 988
656 475 51612 1246 986
705 474 45594 1175 989
700 481 155836 1193 985
365 494 26974 1263 988
9 354 105396 1223 986
284 445 30179 1267 982
688 140 56014 1199 985
385 337 39634 1138 983
758 12 199080 1270 984
403 546 40325 1201 978
480 349 17632 1308 988
304 293 19935 1181 992
548 100 56027 1166 990
203 39 84620 1212 983
396 338 17367 1234 979
62 278 78293 1215 982
562 145 41893 1298 986
106 114 91222 1264 981
135 21 128213 1162 984
58 268 67511 1160 981
111 486 90510 1160 989
359 146 31721 1185 981
242 546 33323 1178 978
572 302 20409 1300 983
667 392 43448 1343 991
60 158 83414 1165 984
766 67 163496 1238 986
496 379 25988 1195 983
782 21 598408 1274 984
760 310 190345 1212 989
135 98 75653 1189 984
443 454 20372 1190 985
116 17 166784 1202 974
100 535 159682 1244 984
239 428 25321 1243 982
587 247 23202 1242 987
316 521 62646 1275 983
511 97 39000 1206 983
22 153 92904 1148 988
329 168 22023 1172 989
31 170 137259 1227 979
458 258 19727 1227 988
198 363 25355 1188 988
624 589 77011 1171 985
646 381 54312 1226 996
225 185 34199 1148 979
125 50 158421 1178 983
405 37 49000 1224 986
191 21 80189 1179 979
513 479 40296 1152 981
644 328 51891 1203 990
549 314 26194 1318 979
150 208 35690 1227 985
371 533 51293 1227 987
520 332 24705 1216 983
291 181 19956 1259 981
439 297 17585 1196 990
772 76 94384 1195 984
285 565 44275 1270 984
30 336 104072 1197 987
607 143 49555 1166 981
256 166 21913 1178 981
686 48 109816 1248 982
630 334 28838 1216 985
391 537 38160 1198 991
734 399 81636 1234 992
588 231 26874 1256 988
267 175 24775 1328 988
193 373 42622 1183 983
104 303 84287 1245 986
648 516 88864 1240 980
253 269 24014 1174 981
140 485 75036 1179 984
487 108 31067 1180 986
288 136 29984 1280 984
404 125 32500 1362 983
427 409 59846 1285 985
513 277 20098 1240 993
329 73 33516 1190 992
551 499 41660 1248 985
248 534 38312 1178 969
218 46 62228 1262 983
720 561 123866 1222 983
459 76 44682 1263 985
295 16 53842 1197 989
218 203 45494 1220 986
167 43 99888 1162 986
457 430 22693 1257 991
319 396 17241 1260 988
788 488 195607 1236 985
383 87 26198 1151 979
33 411 112508 1178 987
542 367 20413 1176 983
180 19 61101 1235 992
452 512 33891 1233 984
671 57 94792 1198 988
575 519 104640 1239 988
426 257 19157 1232 984
159 594 98268 1219 985
574 197 31363 1452 979
9 583 258016 1217 984
108 487 64976 1203 984
75 493 94558 1200 980
514 584 68746 1245 983
33 125 109036 1202 983
300 45 41607 1249 983
616 592 56766 1244 978
37 93 166671 1181 985
529 123 24841 1209 991
565 67 204645 1310 975
237 556 55833 1145 981
491 72 46541 1253 985
621 24 89803 1261 982
349 377 16883 1164 994
331 559 33500 1155 989
510 68 58711 1306 979
518 184 19450 1202 988
331 245 17298 1205 982
307 557 102594 1174 985
191 562 45110 1185 993
764 550 177292 1360 990
745 73 100862 1251 986
277 509 55812 1142 978
604 293 37345 1189 975
512 15 86787 1175 987
659 209 59618 1269 986
386 107 26052 1232 975
755 557 155215 1192 986
154 509 47514 1185 977
728 533 111705 1238 984
511 332 17669 1217 991
736 442 224371 1231 986
53 43 656217 1206 986
306 113 40254 1222 990
352 370 15453 1231 983
94 478 89100 1229 976
635 479 58718 1220 986
596 226 27893 1279 988
571 282 31159 1214 988
352 30 49958 1186 990
554 109 35423 1193 986
595 33 72251 1161 978
576 295 22715 1197 985
380 467 17957 1154 976
700 48 109985 1188 989
433 226 27047 1254 977
353 56 35303 1164 988
386 194 16700 1242 986
11 118 100059 1227 979
445 396 15811 1164 989
360 477 19551 1173 985
4 586 195998 1225 987
720 426 166579 1272 985
202 530 69377 1187 989
690 520 92179 1206 987
155 58 76798 1280 976
403 321 15377 1160 985
655 115 53073 1129 986
521 376 21660 1212 988
612 411 54784 1191 986
248 488 53931 1221 986
423 269 16272 1335 980
92 45 134413 1245 988
520 178 41889 1248 984
460 122 42748 1236 987
466 498 46134 1287 982
679 546 92179 1402 979
760 382 92661 1217 984
154 289 46489 1281 980
73 269 101087 1256 991
686 457 69132 1253 988
309 426 56840 1261 981
546 502 45365 1222 986
194 212 51920 1196 979
267 207 29060 1211 989
148 386 87897 1204 985
328 591 68110 1396 979
474 187 30334 1232 981
305 200 22269 1159 987
109 54 114051 1217 989
478 569 110870 1194 988
433 540 42930 1192 988
193 375 61701 1212 990
720 231 86947 1216 985
464 170 20664 1182 985
340 375 18262 1225 992
63 497 111814 1195 988
162 299 27012 1265 986
687 557 112590 1257 991
679 67 442615 1198 971
321 336 24056 1185 983
643 86 65225 1197 986
701 504 44691 1234 989
31 403 76124 1341 985
254 246 23900 1337 983
190 406 35775 1219 982
265 39 59550 1244 988
738 328 366383 1249 971
580 356 42005 1236 985
770 481 179635 1250 978
413 237 28023 1134 980
690 533 72449 1188 988
755 400 91005 1401 981
647 521 99267 1195 978
372 183 16157 1289 991
734 244 93093 1261 988
67 575 84137 1294 985
55 586 134596 1207 988
457 377 19155 1243 983
371 278 14077 1354 975
108 203 93882 1216 977
464 405 25699 1222 977
378 473 36446 1211 991
670 97 82194 1192 975
557 517 35795 1133 972
121 188 38131 1218 987
745 170 61841 1184 989
430 230 29112 1216 989
339 194 24692 1206 988
579 320 23211 1253 979
703 552 91439 1213 989
608 481 29664 1144 985
307 404 41954 1271 982
628 548 65635 1232 981
119 347 37436 1258 981
73 266 274888 1239 987
233 560 85207 1199 988
201 271 29159 1177 985
307 146 21661 1297 988
716 242 46656 1241 993
351 417 18279 1225 988
218 211 27278 1178 985
789 81 239339 1228 983
604 87 41420 1202 991
633 51 71240 1252 985
442 580 31495 1262 984
533 382 23162 1205 985
540 598 60489 1328 989
537 396 15962 1245 990
145 246 74370 1174 986
377 558 37723 1214 988
97 477 48098 1228 989
443 577 55537 1287 984
152 82 50912 1220 973
29 95 138110 1324 977
742 529 75594 1199 978
58 540 110092 1236 992
146 346 36148 1208 988
500 324 15536 1212 986
752 463 65389 1190 986
268 26 47507 1247 988
299 403 31922 1198 983
188 240 28680 1181 988
15 456 674984 1160 977
666 253 39246 1215 979
17 430 252684 1191 985
87 387 54203 1202 991
8 329 118628 1177 986
181 362 33433 1193 986
356 324 21813 1205 986
457 67 51571 1224 986
513 213 24083 1163 989
281 419 24349 1339 981
764 444 82655 1178 982
437 482 24348 1181 986
690 466 59380 1184 985
551 572 55615 1199 982
466 381 21782 1148 979
266 357 19283 1228 979
423 287 17791 1203 986
691 98 106426 1198 992
2 34 203332 1217 979
245 524 44766 1334 987
286 581 63700 1248 990
792 53 139478 1251 979
636 473 59022 1192 989
235 586 99164 1213 985
467 102 26287 1206 982
506 114 40021 1217 986
637 338 32795 1152 986
20 176 131445 1192 987
417 243 14139 1160 985
692 496 49148 1141 986
731 251 69001 1201 981
118 244 61797 1225 986
670 433 37683 1298 983
167 227 49946 1337 993
421 542 25264 1233 983
205 279 29795 1508 986
326 338 36699 1201 988
744 169 112553 1132 968
68 580 218348 1205 982
526 321 20447 1308 979
620 261 25803 1174 984
485 589 54284 1199 986
645 112 66830 1354 984
318 158 38143 1201 985
295 408 23223 1303 977
180 317 54330 1258 991
559 212 21829 1269 987
549 348 21305 1256 994
164 175 44991 1221 981
118 565 208182 1211 978
428 583 33694 1212 982
518 433 22241 1172 985
626 90 86644 1265 977
586 556 132034 1172 987
409 563 33554 1203 988
755 408 99868 1231 983
257 247 20052 1180 981
212 83 65503 1247 986
24 156 72025 1214 975
230 494 85634 1225 991
43 249 81650 1243 992
709 226 152621 1289 979
741 347 95837 1151 982
703 207 75960 1204 988
430 367 16957 1368 981
343 592 56179 1268 992
258 450 47590 1322 983
487 92 64489 1195 988
60 410 66226 1225 991
773 356 112165 1184 982
184 120 76994 1242 990
152 435 61782 1346 983
196 282 27345 1193 989
635 586 76203 1306 981
69 156 76172 1302 984
55 458 102189 1249 979
429 259 22068 1217 990
501 63 28575 1148 984
617 56 51145 1302 990
164 267 63454 1209 988
45 273 95304 1210 979
586 318 32908 1181 986
411 271 24077 1217 978
366 74 46169 1249 983
140 200 50257 1237 988
387 205 26679 1212 986
168 145 50979 1172 977
776 335 110617 1156 984
8 134 134343 1191 979
613 91 38375 1141 989
500 274 20500 1194 991
467 459 21603 1206 987
244 481 33321 1211 981
264 17 90532 1264 986
158 227 33814 1233 978
354 87 34729 1276 985
491 92 32171 1215 986
71 90 156877 1176 986
283 287 20669 1287 989
660 4 110255 1221 985
711 225 71955 1175 984
254 407 49158 1226 994
422 7 42670 1225 988
711 208 62475 1269 991
299 109 38894 1188 982
744 444 72289 1213 991
293 352 20697 1153 988
715 442 67944 1228 991
282 425 35823 1268 987
675 116 91959 1220 986
118 322 38679 1200 980
7 191 120596 1190 987
459 453 20274 1166 980
585 448 33151 1263 983
576 380 23107 1264 991
776 600 265156 1179 981
640 178 49195 1188 993
384 576 38621 1207 982
775 28 256084 1141 979
772 568 272106 1328 978
445 83 36575 1137 979
120 309 47598 1359 986
223 104 34185 1150 982
629 57 64507 1233 981
661 569 107580 1238 989
546 326 17521 1234 982
394 269 18409 1263 986
360 475 41857 1320 982
96 135 73584 1179 982
391 417 23841 1205 988
737 256 75738 1254 989
92 361 132298 1216 988
586 446 57387 1162 975
101 263 89974 1174 992
799 393 60984 1262 990
397 283 18315 1317 983
313 302 14386 1165 987
225 235 20194 1158 985
592 261 28820 1165 986
248 497 37597 1207 993
361 106 23059 1271 983
783 1 140963 1251 989
204 143 48188 1220 988
295 281 27442 1223 988
157 188 34263 1267 977
392 78 29573 1231 990
773 260 124745 1292 990
43 440 252581 1217 988
661 592 152130 1188 991
155 538 121668 1174 989
75 288 48321 1273 978
719 40 93047 1259 990
547 184 21323 1270 983
304 77 39148 1184 978
443 506 48032 1179 978
187 470 36646 1181 992
323 64 27932 1160 984
48 155 86284 1181 985
97 364 90463 1218 981
459 276 19202 1224 987
359 63 26195 1233 983
382 467 18232 1273 982
606 54 72744 1269 990
262 87 59472 1199 989
193 89 99996 1242 982
246 129 43059 1301 987
288 282 17115 1128 988
312 81 68867 1208 990
392 330 17264 1244 980
799 78 118738 1180 991
329 477 32125 1198 987
782 545 119623 1231 991
278 590 43216 1160 982
179 68 106138 1275 985
284 109 50098 1300 982
789 278 129775 1229 989
70 479 93874 1189 991
769 282 98896 1236 986
452 167 16890 1234 987
753 58 205621 1181 986
168 30 77026 1151 985
747 357 176530 1265 986
160 198 38756 1216 983
151 181 55439 1239 983
320 224 20892 1242 987
261 66 76385 1230 983
460 34 31580 1319 986
478 194 25310 1212 991
556 115 27024 1192 989
156 354 45507 1202 982
333 81 37672 1320 982
468 18 41061 1237 982
548 502 42317 1173 988
427 249 11857 1273 985
619 95 242563 1250 994
452 286 20537 1181 988
56 181 142256 1281 991
447 286 12904 1190 982
133 526 86814 1266 989
139 163 88070 1205 989
166 296 36324 1226 984
735 122 66139 1308 986
513 178 28692 1164 990
467 113 33558 1257 984
534 493 29716 1193 986
599 469 92450 1193 989
31 408 144288 1232 986
686 440 85367 1285 982
69 266 46835 1145 992
34 186 239113 1181 984
689 149 61013 1315 982
188 125 77873 1167 977
722 569 176254 1216 987
338 403 29844 1284 979
653 42 56049 1224 980
726 568 122817 1210 983
378 437 28104 1226 987
197 80 44086 1234 983
653 70 76059 1328 994
123 185 62151 1232 983
84 454 65242 1268 984
484 131 36250 1157 986
310 526 43590 1227 984
6 588 132673 1290 984
459 313 25651 1198 983
128 552 81264 1256 987
5 87 302365 1258 982
277 156 38559 1151 989
505 470 36970 1227 989
369 252 17591 1143 989
722 15 176119 1183 974
621 268 39618 1204 983
557 165 33391 1168 981
430 411 19962 1230 991
692 117 87298 1329 983
773 351 49791 1262 985
536 296 17885 1165 979
721 256 76149 1215 989
103 314 98678 1330 978
189 427 46087 1244 983
196 597 132620 1259 984
500 12 77985 1252 981
776 149 141335 1230 982
477 450 28613 1214 983
710 357 44817 1467 979
682 306 95867 1294 989
548 7 92760 1205 990
536 134 36819 1125 982
731 177 90909 1209 991
368 362 23907 1221 989
527 206 22091 1196 983
375 588 36935 1267 979
443 476 23656 1203 989
424 313 17480 1261 989
107 515 101963 1202 984
279 597 81664 1243 987
114 210 46858 1199 984
716 224 49383 1168 986
502 312 18316 1182 983
121 595 110222 1230 990
613 277 31007 1280 985
348 198 22100 1217 979
601 241 60528 1193 983
549 377 35871 1258 980
237 540 69326 1250 987
723 426 108755 1226 983
309 138 22857 1189 978
148 497 69029 1181 991
581 417 34068 1215 976
641 9 96394 1237 979
770 481 96398 1263 978
588 227 26145 1127 975
392 352 27280 1164 974
547 551 135883 1276 977
473 167 22475 1167 972
480 328 22204 1190 978
641 459 47945 1125 981
646 101 133383 1252 985
45 167 201411 1251 982
485 411 21415 1176 992
542 329 17284 1232 987
537 287 29537 1185 985
223 341 29891 1288 985
714 123 217722 1261 982
545 537 37616 1198 981
665 465 86771 1162 988
458 561 37257 1211 992
165 255 29053 1212 976
278 436 22050 1183 988
54 474 114286 1239 985
468 537 46850 1184 976
290 219 60383 1197 984
80 9 186533 1226 981
129 504 105345 1177 980
619 445 51744 1205 979
221 207 29038 1242 983
162 47 66872 1286 991
19 486 145211 1276 982
406 248 18468 1150 974
613 99 65776 1230 981
9 534 104091 1184 982
199 233 43686 1186 991
641 40 50474 1253 970
714 42 105617 1237 973
306 254 16741 1205 983
600 398 33495 1240 986
519 482 51849 1218 988
431 273 18570 1215 977
52 101 71857 1327 987
771 52 130406 1238 987
554 397 30627 1206 982
438 294 21126 1292 991
687 182 62243 1191 989
4 502 209642 1195 983
670 594 107550 1237 983
181 89 53073 1323 990
5 335 145610 1217 989
185 204 45739 1159 983
88 103 71873 1191 992
797 32 128620 1202 983
567 437 33922 1162 990
83 163 58752 1179 983
556 482 70067 1251 988
567 265 21854 1280 983
663 141 80465 1230 984
16 548 289686 1291 991
347 342 22631 1246 982
378 456 27223 1221 987
135 133 51466 1178 980
149 284 45403 1132 984
611 256 35358 1292 986
551 102 28398 1267 987
685 506 72850 1195 988
728 10 318292 1207 994
498 486 25911 1220 987
307 226 34816 1287 987
629 244 67241 1222 986
630 449 50687 1330 982
383 239 25989 1231 990
594 316 22185 1289 978
41 368 161378 1158 992
642 326 30269 1207 984
359 300 19584 1264 979
326 478 28033 1245 995
720 537 178208 1271 989
675 364 40961 1238 984
792 475 125140 1272 987
655 461 47491 1242 983
380 451 19964 1261 985
25 92 190578 1260 989
224 359 35354 1174 985
604 184 29649 1251 980
87 309 44812 1219 988
477 524 45118 1179 983
760 23 183230 1213 982
631 124 65841 1266 986
759 370 75033 1167 986
415 314 18937 1159 991
402 37 46958 1137 983
534 168 39562 1161 983
790 198 82600 1318 988
632 23 107263 1188 985
430 39 79689 1202 980
566 86 57441 1185 981
151 510 53042 1230 989
315 536 53178 1214 991
422 414 24400 1184 981
541 556 42889 1248 991
47 323 120735 1234 982
267 243 22090 1243 982
550 70 53025 1185 979
762 272 114356 1355 984
650 107 63456 1205 976
713 412 61079 1296 979
647 498 71808 1203 982
793 460 121761 1258 991
528 20 48149 1320 993
326 261 28047 1188 987
26 319 163920 1229 984
96 55 414120 1188 989
146 151 46300 1173 984
180 170 51328 1278 994
481 288 12783 1277 985
386 50 48031 1210 990
666 121 40295 1228 985
301 375 16754 1186 986
45 529 165109 1207 981
698 490 95957 1173 988
528 391 22469 1201 982
501 243 19383 1251 987
200 587 129513 1200 982
149 218 41274 1238 979
189 329 26929 1195 984
221 565 45859 1238 991
375 278 20707 1220 991
92 248 56762 1145 989
212 162 47644 1183 990
245 125 51449 1239 987
207 93 56345 1217 985
487 38 88598 1211 993
85 395 83994 1221 987
276 116 91714 1161 981
557 381 32285 1181 984
773 266 70818 1221 984
146 163 84270 1210 990
529 66 48714 1195 985
555 589 52718 1199 985
287 273 21533 1194 982
219 38 44047 1295 987
502 198 21026 1284 983
640 259 31132 1255 990
591 433 24451 1153 987
459 532 35881 1179 986
435 282 14298 1197 976
421 239 15563 1161 990
266 404 26051 1203 983
746 268 52631 1279 988
59 203 245487 1203 980
530 130 35639 1171 992
244 491 64140 1186 982
176 228 34639 1141 985
225 587 53230 1218 976
167 59 43444 1306 975
383 378 22082 1286 985
720 427 103390 1191 986
28 170 176371 1161 978
537 422 24832 1286 986
774 572 208144 1395 979
799 502 143445 1309 989
101 273 56093 1283 990
618 299 25432 1205 987
713 219 41200 1192 981
466 112 21857 1302 987
355 470 19641 1231 985
421 386 19896 1269 990
743 428 77923 1185 979
273 82 28654 1326 981
352 406 16605 1188 983
622 357 38123 1176 979
656 229 37951 1167 983
134 517 60355 1216 979
352 4 85747 1221 984
159 344 34556 1250 985
599 368 27240 1239 980
742 326 64697 1294 980
421 473 33857 1153 984
237 25 81383 1226 993
410 336 21746 1280 993
372 472 21726 1169 981
106 194 59601 1328 975
633 540 51845 1242 992
211 516 50823 1151 987
220 573 45723 1238 988
247 46 44532 1268 990
184 458 39342 1265 986
404 35 69588 1368 975
280 190 22913 1234 980
346 119 31672 1165 984
116 371 54323 1219 971
122 584 74591 1228 984
780 576 307825 1232 983
164 200 38672 1187 987
56 542 192747 1208 989
700 1 106972 1149 982
532 577 75931 1196 982
268 451 36684 1247 980
184 378 42305 1211 982
253 414 30388 1241 979
651 476 56820 1200 980
255 495 35589 1164 984
443 497 35389 1290 989
394 323 16440 1225 991
556 466 25915 1193 988
456 97 39676 1323 989
343 583 40082 1226 985
195 394 43631 1171 985
35 148 141269 1202 985
442 326 16262 1249 987
39 345 193612 1206 984
20 308 162375 1308 991
141 258 31316 1211 985
595 22 51219 1178 977
770 135 134817 1178 983
593 262 28273 1272 982
587 88 44167 1208 987
625 85 77031 1149 985
721 3 106168 1392 989
280 543 35786 1208 979
532 178 23680 1172 978
33 100 86677 1155 981
642 19 283694 1257 976
474 283 45858 1208 990
462 396 15501 1214 986
126 534 67314 1290 985
214 396 40527 1173 986
436 283 16009 1196 979
776 564 155407 1227 983
418 188 24097 1320 985
81 341 62234 1191 977
7 473 120499 1238 988
632 375 22658 1192 990
787 372 89850 1227 988
57 373 78393 1179 982
178 371 30447 1162 980
406 351 16340 1156 976
88 206 43845 1233 969
775 539 176204 1253 982
240 181 45032 1128 975
609 341 33523 1241 985
239 393 31905 1147 985
225 115 34977 1169 978
445 114 43470 1213 983
51 148 183114 1180 985
420 250 13865 1234 983
503 549 61902 1191 989
7 481 136856 1169 982
150 107 41068 1142 983
342 430 13713 1185 984
562 45 59225 1211 981
337 198 27919 1258 987
29 224 208181 1225 984
200 175 28130 1219 986
50 269 124675 1174 984
196 500 31486 1208 974
565 580 56402 1189 984
82 226 71620 1239 979
296 391 33673 1176 989
612 551 90872 1257 988
104 564 263151 1309 979
383 87 38949 1224 991
180 443 55881 1175 982
361 562 55361 1205 973
469 512 50784 1254 989
227 365 28089 1155 987
598 557 74003 1186 981
349 198 21865 1234 986
66 283 79779 1266 979
127 274 44717 1373 981
50 89 188521 1236 992
469 428 19353 1266 985
694 407 44726 1208 974
286 261 27741 1262 990
27 383 162158 1267 973
449 278 17902 1189 983
657 537 70727 1295 982
276 559 62155 1157 978
71 54 82508 1294 985
305 188 17115 1182 986
92 16 103526 1240 981
629 353 36147 1185 987
51 452 134663 1172 985
529 455 29904 1216 989
488 242 22778 1244 983
533 392 26507 1209 979
52 401 86972 1233 989
579 94 41645 1293 983
668 451 130869 1225 979
174 209 108754 1155 988
284 467 62383 1240 976
329 174 21900 1212 984
759 144 89675 1202 989
610 484 31780 1206 989
0 323 78910 1275 989
679 40 99552 1167 990
120 568 57497 1214 980
60 315 48644 1215 973
353 457 37883 1276 986
657 35 111884 1402 985
4 115 342468 1231 978
26 204 83538 1195 984
674 18 100830 1168 983
677 287 55126 1229 972
596 484 61826 1175 990
467 142 26451 1182 982
668 349 76331 1266 990
418 540 20823 1195 989
279 169 26264 1266 985
498 279 24391 1195 980
18 140 216352 1185 988
225 215 36634 1224 984
445 557 50593 1205 985
530 468 21483 1172 987
641 520 95842 1235 973
158 558 63192 1170 989
125 435 91854 1219 981
588 393 36045 1314 978
203 123 35178 1162 985
511 377 19004 1191 986
362 75 24826 1279 971
676 64 48943 1263 986
573 87 38980 1181 990
413 50 36516 1248 987
167 517 90442 1217 983
601 467 54746 1213 993
618 56 67766 1160 989
195 345 34460 1246 993
507 204 21812 1192 983
79 225 84049 1238 984
130 392 51104 1274 983
98 48 98113 1221 985
538 401 51999 1336 994
612 571 112971 1212 989
582 257 20941 1242 979
107 154 76983 1261 984
453 296 15006 1156 986
756 446 94170 1190 991
573 404 28715 1193 978
747 17 122145 1273 991
480 260 19235 1248 983
89 587 171839 1297 981
757 576 694823 1245 988
192 332 35948 1218 982
631 380 70062 1230 982
208 328 25450 1253 991
439 578 55642 1286 985
254 132 29857 1158 991
609 440 31432 1283 986
667 81 55366 1200 983
718 501 96725 1217 990
134 544 100202 1275 990
365 213 22806 1249 980
478 547 28640 1178 980
790 389 110136 1244 982
249 241 29093 1220 985
592 32 84368 1263 988
403 410 20026 1318 993
351 102 27894 1274 993
491 11 108531 1187 985
248 400 25736 1215 981
664 117 53035 1225 982
397 358 20836 1227 990
188 498 53849 1211 977
114 344 82349 1196 989
210 1 55055 1193 988
302 402 25638 1148 990
695 390 68627 1133 986
42 352 59642 1192 983
491 375 17089 1242 982
205 376 55507 1304 983
399 102 24803 1206 983
148 592 99275 1165 976
20 359 103040 1238 984
500 108 25642 1161 989
639 253 41457 1406 990
379 447 23442 1205 984
436 450 25625 1173 982
183 284 33137 1158 988
708 359 403662 1307 981
231 371 40507 1200 984
695 161 111476 1208 991
708 351 56495 1194 992
685 308 43181 1218 988
98 121 44788 1201 978
374 160 20944 1284 987
104 324 45127 1287 992
429 528 22457 1248 987
333 22 66409 1257 988
290 205 22833 1230 982
73 481 85209 1294 983
236 47 146114 1200 988
720 176 57272 1256 991
675 144 62295 1249 990
619 452 27029 1219 984
520 307 18456 1233 982
406 597 51779 1211 989
20 170 150318 1254 985
695 215 66445 1261 991
139 44 101502 1195 985
547 559 53493 1245 984
653 399 34733 1286 986
367 254 22332 1294 986
328 91 31486 1200 980
606 477 37490 1269 988
11 133 289900 1207 990
83 349 46150 1305 985
272 226 29938 1141 980
276 544 80899 1305 991
173 517 65747 1186 987
641 237 33503 1219 985
349 552 63962 1168 987
520 535 32329 1229 985
433 329 15429 1265 979
509 24 48839 1237 986
105 454 54414 1189 972
541 502 25753 1197 986
294 331 19624 1212 971
132 331 75381 1197 982
674 339 38046 1284 980
334 281 16013 1214 985
312 583 49594 1224 984
767 265 68965 1277 974
474 148 20221 1138 993
131 590 133749 1246 986
224 95 76796 1216 973
143 256 33680 1192 983
353 557 30455 1243 989
1 66 200648 1184 990
40 34 170101 1228 987
401 376 17028 1157 974
774 84 103990 1405 985
206 22 85854 1280 990
179 401 49874 1249 982
358 75 30960 1175 978
407 597 46521 1218 992
198 555 47610 1180 983
278 538 56055 1254 983
262 123 64818 1278 982
145 89 66056 1270 969
579 187 20278 1239 983
207 34 77698 1159 978
698 23 67458 1215 986
440 399 25406 1256 985
607 403 32623 1248 983
379 104 39966 1326 981
9 47 167293 1206 984
18 291 99347 1256 986
625 63 64521 1277 978
363 547 29654 1175 976
553 251 32537 1175 985
452 454 24172 1213 989
360 539 42447 1206 981
777 236 172059 1212 977
655 91 113997 1261 989
433 56 66057 1307 994
308 546 38130 1186 987
451 149 17388 1168 989
463 41 50238 1168 985
236 420 38303 1275 983
695 180 48069 1206 984
163 455 72203 1371 985
125 60 140257 1246 991
308 424 28191 1235 984
395 469 19955 1194 989
465 500 47841 1242 989
206 35 59483 1215 980
612 335 25476 1236 980
763 473 145485 1288 988
526 401 27069 1210 991
366 528 63243 1139 986
10 27 165867 1174 993
745 497 138155 1322 992
132 310 29455 1291 990
496 345 19479 1262 979
391 17 42172 1184 991
21 314 152965 1243 988
122 378 47523 1360 991
285 131 41538 1288 988
158 356 36869 1233 989
634 68 170143 1204 985
470 356 16146 1201 980
76 106 137254 1408 989
223 531 57467 1250 992
737 277 57448 1333 988
513 261 19664 1273 985
702 432 76765 1311 987
750 590 158315 1193 982
387 125 27443 1207 985
703 234 43955 1207 991
359 160 39330 1307 989
86 111 193104 1298 966
321 509 83331 1348 985
622 570 76467 1311 984
53 317 80468 1269 982
325 415 18089 1239 988
647 89 80357 1265 979
487 593 50745 1186 981
482 443 33753 1194 981
83 254 52600 1245 974
533 593 154423 1170 984
377 256 14238 1213 984
141 208 35492 1164 987
559 131 24700 1192 986
140 341 58033 1156 984
411 325 15061 1175 977
358 423 21064 1191 984
391 306 18608 1278 987
351 491 43118 1177 989
531 95 48247 1168 988
664 365 48167 1232 984
60 440 165645 1240 990
196 582 104463 1258 980
370 598 72110 1322 980
337 467 27156 1278 984
88 502 110751 1258 990
778 82 367175 1250 983
209 504 71282 1194 982
200 541 41337 1231 977
680 127 100537 1236 980
517 30 44998 1383 976
692 17 208952 1197 975
195 513 50769 1201 981
630 419 52580 1185 986
566 92 52491 1200 987
194 272 22602 1148 989
347 404 17146 1321 981
244 339 46142 1413 991
554 73 39968 1204 984
746 589 170431 1114 979
480 415 25951 1295 987
64 214 86099 1270 984
328 267 18639 1209 978
106 400 43358 1225 993
653 273 35569 1198 990
719 586 112283 1142 986
391 29 40851 1248 987
117 142 72877 1219 984
206 386 35859 1296 983
501 264 30986 1228 988
646 578 101761 1248 986
545 564 34440 1257 983
45 290 170665 1170 972
742 419 63704 1226 985
730 546 161681 1167 989
679 220 73146 1167 982
237 313 31537 1192 985
107 288 45445 1235 987
776 32 266746 1216 984
258 5 47877 1240 975
206 280 23312 1196 979
344 79 32372 1266 984
308 256 22137 1234 988
271 84 26547 1174 984
604 449 77735 1196 978
518 160 23237 1176 987
76 250 80555 1208 993
580 240 55787 1230 974
532 558 39479 1177 991
357 62 30305 1169 985
733 131 72947 1207 987
320 156 24696 1173 988
306 118 28181 1233 990
139 451 55276 1224 982
68 369 170958 1216 989
314 118 26688 1252 983
116 475 58904 1289 989
403 249 16591 1215 978
695 205 49856 1181 982
523 544 53535 1241 981
132 501 44790 1276 984
507 271 23084 1201 982
330 129 49872 1348 985
664 404 69418 1197 985
689 575 100389 1167 984
494 57 34099 1230 986
624 485 73411 1285 973
165 183 57210 1235 988
794 182 107926 1224 982
22 223 97368 1163 978
33 215 165413 1139 966
106 404 106158 1202 986
552 418 26724 1361 987
425 586 40967 1216 983
632 590 128030 1201 983
423 131 17703 1279 981
418 20 56956 1268 990
612 577 79205 1242 984
350 77 68743 1201 993
613 71 51065 1174 985
109 206 59829 1186 992
147 472 44436 1183 987
792 492 107760 1208 975
239 46 86039 1227 987
237 179 64580 1237 985
570 78 45461 1282 982
765 458 96800 1173 982
140 317 32401 1243 988
659 309 30915 1228 986
513 282 18345 1294 996
151 270 37626 1228 987
482 77 48072 1231 981
404 122 24274 1217 983
389 401 28003 1277 986
778 430 133740 1237 985
315 278 26847 1206 982
195 320 39203 1215 992
658 19 143808 1300 987
80 84 130811 1259 985
152 185 85474 1179 991
497 570 42834 1125 991
475 354 16146 1200 987
530 585 49665 1150 986
29 29 192859 1149 983
572 37 59211 1300 993
363 467 31367 1153 988
462 27 34011 1184 990
543 187 31631 1200 987
593 350 43304 1306 985
